sessdef,variable,variable_label,outcome,outcome_label,n,spearman_rho,spearman_p,lo_tercile,mid_tercile,hi_tercile,hi_minus_lo,welch_p,bh_rank,bh_crit,survives_BH05
RTH,fri_frac_high,when Fri made its high (frac of session),net60_atr,Mon (down - up) excursion first 60m / ATR,467,-0.09261633501006013,0.04545780147261258,-0.03726330540461194,-0.011445897516558787,-0.074899224636846,-0.03763591923223407,0.4520886772023931,28.5,0.02375,False
RTH,fri_frac_high,when Fri made its high (frac of session),ret_close_atr,Mon close - open / ATR,467,0.0475730037596098,0.30494481641251003,0.04590394097670264,0.05360715391190564,0.05165398682719411,0.005750045850491471,0.9399078039817639,48.5,0.04041666666666667,False
RTH,fri_frac_high,when Fri made its high (frac of session),mfe_down_atr,Mon max down-excursion / ATR,467,-0.1400958170538493,0.002410464561184823,0.5297638054382324,0.4673696018674361,0.4115185489042303,-0.11824525653400214,0.04345692279714047,18.5,0.015416666666666667,True
RTH,B_range_atr,Fri range / ATR,touch_Blow,Mon touches Fri low,467,-0.0033121363438415297,0.9430919467298107,0.4551282051282051,0.47096774193548385,0.46794871794871795,0.01282051282051283,0.8210255853410405,58.0,0.04833333333333334,False
RTH,B_range_atr,Fri range / ATR,seq_low_first,Mon reaches Fri low BEFORE Fri high,467,0.08444919547660094,0.06825343482847301,0.34615384615384615,0.44516129032258067,0.4423076923076923,0.09615384615384615,0.08274665429368568,32.0,0.02666666666666667,False
RTH,B_range_atr,Fri range / ATR,dn60_atr,Mon down-excursion in first 60m / ATR,467,0.2578644704005383,1.5725681079307783e-08,0.1904388166659302,0.22724027000762367,0.3147747598876368,0.1243359432217066,8.748853745325033e-05,5.0,0.004166666666666667,True
RTH,B_range_atr,Fri range / ATR,net60_atr,Mon (down - up) excursion first 60m / ATR,467,0.07613542559917467,0.10032564665606587,-0.06476170833638774,-0.030911458155180933,-0.028225536505721634,0.036536171830666105,0.489602208471814,41.0,0.03416666666666667,False
RTH,B_range_atr,Fri range / ATR,ret_close_atr,Mon close - open / ATR,467,0.07852712854964466,0.09006478400591554,0.0327397166490186,0.0052256913114786365,0.11284015660443572,0.08010043995541713,0.3295292499663054,38.0,0.03166666666666667,False
RTH,B_range_atr,Fri range / ATR,mfe_down_atr,Mon max down-excursion / ATR,467,0.15853103471762106,0.0005850074230777645,0.3964025691299761,0.41105193634533926,0.6012364029015621,0.20483383377158598,0.0008396251258144073,16.0,0.013333333333333334,True
RTH,B_close_loc,Fri close location in Fri range,touch_Blow,Mon touches Fri low,467,-0.35414418461163644,3.02797515441304e-15,0.6666666666666666,0.4774193548387097,0.25,-0.41666666666666663,1.2633858201726646e-14,2.0,0.0016666666666666668,True
