dataset,asset_group,session_def,period,scope,n_eligible,n_trigger,touches,hit_rate,ci95_lo,ci95_hi,base_rate_all,opposite_rate,uplift_vs_opposite,uplift_ci_lo,uplift_ci_hi,fisher_p,cohens_h,logit_beta_controlled,logit_z_controlled
Dukascopy_1m,FX,UTC,2023,Fri->Mon,305,149,70,0.4697986577181208,0.3914308933978212,0.5496845600305686,0.4098360655737705,0.3525641025641026,0.1172345551540182,0.006880947829721318,0.22385166039216214,0.047551131429268784,0.23888187039833708,-0.2818937567846727,-0.9485995365558937
Dukascopy_1m,FX,UTC,2024,Fri->Mon,312,155,72,0.4645161290322581,0.3878091831192134,0.5429393753385808,0.4230769230769231,0.3821656050955414,0.08235052393671666,-0.027020536906736156,0.18903851074862216,0.16904797070965744,0.16687923610905564,-0.0022408062331415158,-0.008864653469244126
Dukascopy_1m,FX,UTC,2025,Fri->Mon,312,179,92,0.5139664804469274,0.44122697902861924,0.5861191165027193,0.42628205128205127,0.3082706766917293,0.20569580375519808,0.09537815664004339,0.30775074663113094,0.0003247188824974737,0.42147490814399724,0.5731274831011335,2.2230238956929114
Dukascopy_1m,FX,UTC,2026,Fri->Mon,222,123,58,0.4715447154471545,0.3855295798202351,0.559283416931124,0.42792792792792794,0.37373737373737376,0.09780734170978073,-0.032841040723771,0.22271641040726098,0.17257071191022189,0.19834787201288595,-0.26609733560728677,-0.8314101593524353
Dukascopy_1m,US_INDEX,UTC,2016,Fri->Mon,98,48,21,0.4375,0.30701269040654244,0.5772498258017222,0.30612244897959184,0.18,0.2575,0.07474104145487834,0.41968195547013987,0.008197061218845461,0.5691704344584907,0.560895487159017,1.0636471084214478
Dukascopy_1m,US_INDEX,UTC,2017,Fri->Mon,98,39,16,0.41025641025641024,0.27079310000725176,0.5658137711710304,0.2857142857142857,0.2033898305084746,0.20686657974793565,0.023344949628531952,0.38319466292336024,0.03916574790824996,0.4545880542035371,0.9316963452893587,1.7333862732965901
Dukascopy_1m,US_INDEX,UTC,2018,Fri->Mon,102,46,26,0.5652173913043478,0.4224743369429499,0.6979073722198005,0.43137254901960786,0.32142857142857145,0.24378881987577633,0.050487484450978476,0.414509034585794,0.016507800181785232,0.4960147173680738,0.6648538789151048,1.3650168729329861
Dukascopy_1m,US_INDEX,UTC,2019,Fri->Mon,102,37,19,0.5135135135135135,0.358948966656188,0.6655359569698336,0.39215686274509803,0.3230769230769231,0.1904365904365904,-0.005723492307118355,0.3729729082492938,0.0908059630501608,0.38871043797818117,-0.10568227622937422,-0.1958980151170458
Dukascopy_1m,US_INDEX,UTC,2020,Fri->Mon,100,52,23,0.4423076923076923,0.3159505681940129,0.5766023821279712,0.43,0.4166666666666667,0.025641025641025605,-0.16333515318422467,0.21128210343384107,0.8416236170036357,0.051805886703395476,0.16699309023300662,0.3851000451593664
Dukascopy_1m,US_INDEX,UTC,2021,Fri->Mon,102,43,24,0.5581395348837209,0.41107614452824104,0.6956669016082949,0.4117647058823529,0.3050847457627119,0.25305478912100904,0.05914973248709457,0.4246064031192085,0.014407230487738528,0.516990241435586,0.15235689402274327,0.2908945283917231
Dukascopy_1m,US_INDEX,UTC,2022,Fri->Mon,98,47,31,0.6595744680851063,0.5167092456194193,0.7783255615622839,0.4489795918367347,0.2549019607843137,0.4046725073007926,0.20894874877772818,0.5595627486696746,9.287755528210369e-05,0.8371460241746997,1.089443305770896,1.9439408098109343
Dukascopy_1m,US_INDEX,UTC,2023,Fri->Mon,100,41,19,0.4634146341463415,0.32056233976336046,0.6125352873233052,0.36,0.288135593220339,0.1752790409260025,-0.014985114645036102,0.35469793960210955,0.0914006463217466,0.3643218402779056,0.002105818304504272,0.004066419834711333
Dukascopy_1m,US_INDEX,UTC,2024,Fri->Mon,102,50,15,0.3,0.19103553500880954,0.437503504644534,0.2549019607843137,0.21153846153846154,0.08846153846153845,-0.08023407133559732,0.25230624961904835,0.3664598113871194,0.203439757787358,0.17649876120375638,0.36132003298892124
Dukascopy_1m,US_INDEX,UTC,2025,Fri->Mon,102,48,19,0.3958333333333333,0.2702082786059137,0.5368959150745274,0.3627450980392157,0.3333333333333333,0.0625,-0.12049133253269692,0.24194835966950629,0.5419041128020479,0.1299663171913843,0.68738640019689,1.3727281926768258
Dukascopy_1m,US_INDEX,UTC,2026,Fri->Mon,72,36,23,0.6388888888888888,0.4757507548555804,0.7752440705348462,0.4722222222222222,0.3055555555555556,0.33333333333333326,0.10271375652149037,0.5186594152133437,0.00893478181824646,0.6809053131114393,,
Yahoo_daily_futures,COMMOD,YF_DAILY,2001,Fri->Mon,132,55,33,0.6,0.46812799210121386,0.7188150276753689,0.5606060606060606,0.5324675324675324,0.06753246753246755,-0.1024347829220569,0.22966489018660766,0.48022815949452435,0.13637713525432527,0.22370994367767397,0.43733680674606606
Yahoo_daily_futures,COMMOD,YF_DAILY,2002,Fri->Mon,134,51,19,0.37254901960784315,0.25320519466264424,0.5097478653114912,0.43283582089552236,0.46987951807228917,-0.09733049846444602,-0.2571583385407225,0.07461724017844765,0.2871546102268676,-0.19746885449978513,-0.2133004469325713,-0.45754854932279115
Yahoo_daily_futures,COMMOD,YF_DAILY,2003,Fri->Mon,117,55,31,0.5636363636363636,0.43269816346414447,0.6862655763936809,0.4700854700854701,0.3870967741935484,0.17653958944281523,-0.004088040598860199,0.34211301147310236,0.06534752281511663,0.3553896471780704,0.48188078051848715,0.9722054480151996
Yahoo_daily_futures,COMMOD,YF_DAILY,2004,Fri->Mon,106,36,16,0.4444444444444444,0.2954126874008022,0.6041893824430271,0.46226415094339623,0.4714285714285714,-0.026984126984127,-0.2154428128970849,0.1683301488432699,0.8390680161844679,-0.05416701326030071,,
Yahoo_daily_futures,COMMOD,YF_DAILY,2005,Fri->Mon,111,57,30,0.5263157894736842,0.3991801621874118,0.6501283201887471,0.4144144144144144,0.2962962962962963,0.2300194931773879,0.04676546624944028,0.39230990658403087,0.020396108406286986,0.47226929183141353,0.5528554266834459,1.0545413466921076
Yahoo_daily_futures,COMMOD,YF_DAILY,2006,Fri->Mon,108,52,29,0.5576923076923077,0.42339761787202884,0.6840494318059871,0.49074074074074076,0.42857142857142855,0.12912087912087916,-0.05782478444808595,0.3039880653058964,0.24772010767135771,0.25898976142165897,,
Yahoo_daily_futures,COMMOD,YF_DAILY,2007,Fri->Mon,94,37,22,0.5945945945945946,0.43485964730229365,0.7365348180798572,0.44680851063829785,0.3508771929824561,0.2437174016121385,0.037954569717946335,0.4238280430542882,0.03307476886111344,0.4931904462263863,,
Yahoo_daily_futures,COMMOD,YF_DAILY,2008,Fri->Mon,107,60,24,0.4,0.2856949053488255,0.5263394650795924,0.38317757009345793,0.3617021276595745,0.03829787234042553,-0.14472449185427394,0.213954983968755,0.841379371577167,0.0788919136462094,-0.5672912691355706,-1.189634602867796
Yahoo_daily_futures,COMMOD,YF_DAILY,2009,Fri->Mon,119,56,31,0.5535714285714286,0.4241321478993947,0.6761327874521665,0.5294117647058824,0.5079365079365079,0.045634920634920695,-0.1304610471184155,0.21737663420831158,0.71349971662473,0.0914752336119129,-0.36227389183886916,-0.7973553022601635
Yahoo_daily_futures,COMMOD,YF_DAILY,2010,Fri->Mon,124,55,22,0.4,0.2811849723246312,0.5318720078987862,0.33064516129032256,0.2753623188405797,0.12463768115942031,-0.04079349276280289,0.2850973742315596,0.17934013796488457,0.2645961455716235,-0.0994006326427215,-0.18526247551678332
Yahoo_daily_futures,COMMOD,YF_DAILY,2011,Fri->Mon,115,63,30,0.47619047619047616,0.3578212405382701,0.5972964356326276,0.43478260869565216,0.38461538461538464,0.09157509157509153,-0.08856119203986501,0.2620017344854909,0.35015270803472415,0.18523111563367922,0.06906395425449834,0.16053974959417053
Yahoo_daily_futures,COMMOD,YF_DAILY,2012,Fri->Mon,138,73,42,0.5753424657534246,0.4609938046379387,0.6821580845742112,0.47101449275362317,0.35384615384615387,0.22149631190727076,0.054720256191906125,0.37134228062741614,0.010788464765518634,0.4479001150150588,0.31621628951489683,0.7475086028848394
Yahoo_daily_futures,COMMOD,YF_DAILY,2013,Fri->Mon,141,81,36,0.4444444444444444,0.3411955250345785,0.5527242622356897,0.36879432624113473,0.26666666666666666,0.17777777777777776,0.016864912016911787,0.32204934594947615,0.03512438510789766,0.37417710795462744,0.5832084569681113,1.4330757693015117
Yahoo_daily_futures,COMMOD,YF_DAILY,2014,Fri->Mon,138,78,41,0.5256410256410257,0.41624765387740176,0.6326273302399217,0.4927536231884058,0.45,0.07564102564102565,-0.09052779386333595,0.23571031035956763,0.39587932792273106,0.1514719764257597,-0.5404672302480918,-1.2411034906688858
Yahoo_daily_futures,COMMOD,YF_DAILY,2015,Fri->Mon,135,81,46,0.5679012345679012,0.45937436474974946,0.6702792285865891,0.4962962962962963,0.3888888888888889,0.1790123456790123,0.0071757519109867385,0.33558912581616146,0.053416535557301234,0.3603164826756131,0.09081688781806417,0.19888698675002964
Yahoo_daily_futures,COMMOD,YF_DAILY,2016,Fri->Mon,126,70,37,0.5285714285714286,0.4132188746832562,0.6409512360361571,0.49206349206349204,0.44642857142857145,0.08214285714285713,-0.0912374735449614,0.24842727558458141,0.3761065470095205,0.16452291718253154,-0.16558293146782907,-0.38032252136369377
Yahoo_daily_futures,COMMOD,YF_DAILY,2017,Fri->Mon,135,69,34,0.4927536231884058,0.3783242300928733,0.6079473243736349,0.43703703703703706,0.3787878787878788,0.11396574440052704,-0.052302251567399455,0.27138704021374366,0.22495794101320796,0.23037059319170217,0.0505627688662597,0.1258433330003991
Yahoo_daily_futures,COMMOD,YF_DAILY,2018,Fri->Mon,139,76,33,0.4342105263157895,0.32860931819217054,0.5461424693164003,0.4676258992805755,0.5079365079365079,-0.07372598162071842,-0.23312133172622912,0.09059896887166294,0.3991092271675687,-0.147835290149831,-1.091050518151868,-2.3979008510854816
Yahoo_daily_futures,COMMOD,YF_DAILY,2019,Fri->Mon,141,70,31,0.44285714285714284,0.3324952890930533,0.55916448946812,0.4326241134751773,0.4225352112676056,0.020321931589537212,-0.1397587860613343,0.17904338087689536,0.8657235825330989,0.04102019646982402,-0.17620664089376972,-0.4641895665481106
Yahoo_daily_futures,COMMOD,YF_DAILY,2020,Fri->Mon,134,65,36,0.5538461538461539,0.43337818677803974,0.6683047252333449,0.47761194029850745,0.4057971014492754,0.1480490523968785,-0.020473184079432466,0.30535418350540844,0.11914220397196204,0.29744018359694735,0.08688435051004219,0.206431724835724
Yahoo_daily_futures,COMMOD,YF_DAILY,2021,Fri->Mon,135,66,35,0.5303030303030303,0.41157685726598636,0.6456957150362233,0.4222222222222222,0.3188405797101449,0.21146245059288538,0.044773930629804476,0.36278497464227477,0.015170208419769553,0.4313977998078782,0.8373645883690012,1.8911349850989114
Yahoo_daily_futures,COMMOD,YF_DAILY,2022,Fri->Mon,129,72,40,0.5555555555555556,0.440873908658052,0.6646092943867861,0.5116279069767442,0.45614035087719296,0.09941520467836262,-0.07240969582463194,0.26336024908271227,0.29070253900139725,0.19917319915926757,0.08163399314285665,0.2032185939750802
Yahoo_daily_futures,COMMOD,YF_DAILY,2023,Fri->Mon,132,56,34,0.6071428571428571,0.4763340280042271,0.7241958426988949,0.48484848484848486,0.39473684210526316,0.21240601503759393,0.039939343384738146,0.3678433402857255,0.02179777515448674,0.4280738091641849,0.3184479015902014,0.657981359686849
Yahoo_daily_futures,COMMOD,YF_DAILY,2024,Fri->Mon,141,56,32,0.5714285714285714,0.4413762073081303,0.6923103731606176,0.46099290780141844,0.38823529411764707,0.18319327731092433,0.01523295474471989,0.33794559005790403,0.039029199780107056,0.368781579180848,0.04803949185393092,0.11657006311632348
Yahoo_daily_futures,COMMOD,YF_DAILY,2025,Fri->Mon,141,59,27,0.4576271186440678,0.3370130585185591,0.5834216338989654,0.41134751773049644,0.3780487804878049,0.07957833815626292,-0.08244212852804558,0.23859013913975766,0.3877664670452444,0.16154026097841423,0.03689250735033102,0.09674099993767536
Yahoo_daily_futures,COMMOD,YF_DAILY,2026,Fri->Mon,90,47,26,0.5531914893617021,0.41245459838218734,0.6858903373450472,0.45555555555555555,0.3488372093023256,0.20435428005937656,-0.000927652342803259,0.38641727238206347,0.059704694349476346,0.4137161330099959,0.5468337121961048,1.1316464387672445
Yahoo_daily_futures,US_INDEX,YF_DAILY,2001,Fri->Mon,90,45,21,0.4666666666666667,0.32935132065011297,0.6092254525987463,0.43333333333333335,0.4,0.06666666666666665,-0.1333842212035797,0.25943171617387495,0.6707967534170193,0.13464177238010522,-0.2971230296041106,-0.5440586015671798
Yahoo_daily_futures,US_INDEX,YF_DAILY,2002,Fri->Mon,98,50,32,0.64,0.501410168761127,0.7586125034815325,0.5408163265306123,0.4375,0.2025,0.005682431845043329,0.3788401937934044,0.06752867857103992,0.40912194037639327,0.698856294788779,1.3433445812656013
Yahoo_daily_futures,US_INDEX,YF_DAILY,2003,Fri->Mon,96,42,22,0.5238095238095238,0.3772246413134498,0.6664039876929454,0.4479166666666667,0.3888888888888889,0.13492063492063494,-0.06316233068130475,0.32030729989151974,0.2180786101884738,0.271730154925774,0.20848450856798226,0.42733768626585683
Yahoo_daily_futures,US_INDEX,YF_DAILY,2004,Fri->Mon,100,42,22,0.5238095238095238,0.3772246413134498,0.6664039876929454,0.44,0.3793103448275862,0.14449917898193765,-0.05054166489294695,0.32685462453932135,0.16050543730714373,0.2914240010927387,-0.11076921675292499,-0.23361734979580082
Yahoo_daily_futures,US_INDEX,YF_DAILY,2005,Fri->Mon,86,33,17,0.5151515151515151,0.3521837544891414,0.674959578918663,0.45348837209302323,0.41509433962264153,0.10005717552887361,-0.11090291083208276,0.3014057641991606,0.38296887190625833,0.2009458760405043,-0.3855565287144003,-0.6587085615652465
Yahoo_daily_futures,US_INDEX,YF_DAILY,2006,Fri->Mon,97,46,21,0.45652173913043476,0.32154733782284584,0.5981981894019872,0.422680412371134,0.39215686274509803,0.06436487638533672,-0.12794937964268868,0.251254663851313,0.5437955359851144,0.13032810992028265,0.15087778741634325,0.2899489377297869
Yahoo_daily_futures,US_INDEX,YF_DAILY,2007,Fri->Mon,92,47,31,0.6595744680851063,0.5167092456194193,0.7783255615622839,0.43478260869565216,0.2,0.4595744680851063,0.2607833231395835,0.6092069275046259,9.328393070590023e-06,0.9683324336256159,2.3017956405253535,3.8122371109405804
Yahoo_daily_futures,US_INDEX,YF_DAILY,2008,Fri->Mon,91,47,31,0.6595744680851063,0.5167092456194193,0.7783255615622839,0.6153846153846154,0.5681818181818182,0.0913926499032881,-0.10516021260454922,0.27954260990341717,0.39637459455573154,0.18804149790808533,0.18683367169191364,0.35425769177284844
Yahoo_daily_futures,US_INDEX,YF_DAILY,2009,Fri->Mon,88,42,23,0.5476190476190477,0.3994911903473349,0.6877660676654553,0.5,0.45652173913043476,0.09109730848861292,-0.11387605236946688,0.2856719117548929,0.5222691099551108,0.18244914135560553,-0.16385307781926792,-0.3073779793885798
Yahoo_daily_futures,US_INDEX,YF_DAILY,2010,Fri->Mon,87,43,15,0.3488372093023256,0.22418589997352706,0.49828218007147956,0.3103448275862069,0.2727272727272727,0.07610993657505288,-0.11568253359301539,0.26123773624890434,0.4927386218856365,0.1647303738869179,0.3874756554131681,0.6423973849350006
Yahoo_daily_futures,US_INDEX,YF_DAILY,2011,Fri->Mon,86,38,29,0.7631578947368421,0.607931876367602,0.8700629298294591,0.5930232558139535,0.4583333333333333,0.30482456140350883,0.09662196187686942,0.47513716907505454,0.007561764716195718,0.6376919210629435,1.2891941959281097,2.4239948395639943
Yahoo_daily_futures,US_INDEX,YF_DAILY,2012,Fri->Mon,92,40,26,0.65,0.49505880837257693,0.7786547112682372,0.5217391304347826,0.4230769230769231,0.22692307692307695,0.021432625734408906,0.4058825684909888,0.036898364096116694,0.4591522524995817,0.4344504983187568,0.6748490290890162
Yahoo_daily_futures,US_INDEX,YF_DAILY,2013,Fri->Mon,94,37,19,0.5135135135135135,0.358948966656188,0.6655359569698336,0.3723404255319149,0.2807017543859649,0.2328117591275486,0.03238217436713886,0.4147248812821054,0.02951619382538024,0.4810666579828027,0.36545655153093953,0.6801078514639118
Yahoo_daily_futures,US_INDEX,YF_DAILY,2014,Fri->Mon,92,44,32,0.7272727272727273,0.5815112690754881,0.8365361837615662,0.5543478260869565,0.3958333333333333,0.331439393939394,0.12859695591599474,0.49793310943387015,0.0017154699228600144,0.6817324295423799,1.2632869155425421,2.4325131977657617
Yahoo_daily_futures,US_INDEX,YF_DAILY,2015,Fri->Mon,90,38,24,0.631578947368421,0.47283959557009003,0.7661578075284404,0.5333333333333333,0.46153846153846156,0.17004048582995945,-0.03732519574973084,0.3558622241980668,0.13642511120324397,0.34329315777500646,1.0331872644154363,1.5619148586792178
Yahoo_daily_futures,US_INDEX,YF_DAILY,2016,Fri->Mon,84,42,22,0.5238095238095238,0.3772246413134498,0.6664039876929454,0.40476190476190477,0.2857142857142857,0.23809523809523814,0.028394328114045686,0.420685555651069,0.04470669478134934,0.49054810669804194,0.1244434683254412,0.20880142188578765
Yahoo_daily_futures,US_INDEX,YF_DAILY,2017,Fri->Mon,90,43,19,0.4418604651162791,0.30433309839170514,0.5889238554717591,0.3111111111111111,0.19148936170212766,0.2503711034141514,0.058390473225641754,0.421409624649776,0.012816112939287192,0.5484091855513016,1.0443160256223198,1.8201827559028148
Yahoo_daily_futures,US_INDEX,YF_DAILY,2018,Fri->Mon,94,48,29,0.6041666666666666,0.4631040849254725,0.7297917213940862,0.44680851063829785,0.2826086956521739,0.32155797101449274,0.12077832742520639,0.48811944099838955,0.002028242007205158,0.6596674526870951,0.7857224493893934,1.5280023470777733
Yahoo_daily_futures,US_INDEX,YF_DAILY,2019,Fri->Mon,94,35,18,0.5142857142857142,0.35568804595868564,0.6700576399749026,0.3829787234042553,0.3050847457627119,0.20920096852300235,0.006408585519785265,0.39569781166011764,0.05109168473051595,0.42902285025553977,0.39865602127127464,0.8029662437383873
Yahoo_daily_futures,US_INDEX,YF_DAILY,2020,Fri->Mon,90,40,19,0.475,0.329354701126789,0.6250263789330753,0.45555555555555555,0.44,0.034999999999999976,-0.16491258074026183,0.23245588693405753,0.832222734615093,0.07026902558901793,0.17010445290692916,0.38575016531371337
Yahoo_daily_futures,US_INDEX,YF_DAILY,2021,Fri->Mon,90,38,24,0.631578947368421,0.47283959557009003,0.7661578075284404,0.43333333333333335,0.28846153846153844,0.3431174089068826,0.13520965922451428,0.51391115009995,0.001408161787830687,0.70313246665704,0.2964747703239904,0.5142538343395062
Yahoo_daily_futures,US_INDEX,YF_DAILY,2022,Fri->Mon,86,38,26,0.6842105263157895,0.5254424010939046,0.8091539632440382,0.5,0.3541666666666667,0.3300438596491228,0.1174094954071632,0.5031627360127442,0.0044627290082834906,0.6732788357186807,0.6983785984809712,1.1285605364921276
Yahoo_daily_futures,US_INDEX,YF_DAILY,2023,Fri->Mon,88,39,18,0.46153846153846156,0.31566885606727846,0.6143055172948425,0.36363636363636365,0.2857142857142857,0.17582417582417587,-0.025236655050150658,0.3624616479414299,0.11895529624130845,0.36591190341681523,-0.14909684769730996,-0.27186656129389614
Yahoo_daily_futures,US_INDEX,YF_DAILY,2024,Fri->Mon,94,48,15,0.3125,0.19945683446587817,0.4533307141589159,0.26595744680851063,0.21739130434782608,0.09510869565217392,-0.08354810896976278,0.2648642999028462,0.35430592879964784,0.2162999784402917,0.01668869507837249,0.03146806566956222
Yahoo_daily_futures,US_INDEX,YF_DAILY,2025,Fri->Mon,94,49,17,0.3469387755102041,0.22924392834538948,0.48688805713027256,0.3617021276595745,0.37777777777777777,-0.03083900226757369,-0.21831050197281934,0.1579410649140095,0.831205159400147,-0.06417054433762193,0.09683509507000196,0.19109550671757553
Yahoo_daily_futures,US_INDEX,YF_DAILY,DEV 2000-2015,Fri->Mon FROZEN,1405,648,374,0.5771604938271605,0.5387791261734913,0.6146324107068402,0.47758007117437723,0.39233817701453105,0.18482231681262945,0.13271511003155628,0.23552468002645147,4.483507503944822e-12,0.371963409304749,0.4075001565936646,3.153756210883439
Yahoo_daily_futures,US_INDEX,YF_DAILY,VAL 2016-2026,Fri->Mon FROZEN,964,448,229,0.5111607142857143,0.46497465567424484,0.5571570009163213,0.4024896265560166,0.3081395348837209,0.20302117940199338,0.14117303487055638,0.26287483872066586,1.5153871060044849e-10,0.4161456054165482,0.3433988610132316,2.240881558308813
Yahoo_daily_futures,COMMOD,YF_DAILY,DEV 2000-2015,Fri->Mon FROZEN,1862,918,468,0.5098039215686274,0.4774924832060966,0.5420336509547895,0.453813104189044,0.399364406779661,0.11043951478896641,0.06525140948363617,0.1550020457510149,2.005258446922405e-06,0.22226459200811055,0.12061854611778515,1.0462400683456157
Yahoo_daily_futures,COMMOD,YF_DAILY,VAL 2016-2026,Fri->Mon FROZEN,1443,706,365,0.5169971671388102,0.4801441516885264,0.5536662149810575,0.4587664587664588,0.40298507462686567,0.1140120925119445,0.06261459398748555,0.16457985934162392,1.4650274492082074e-05,0.22926929483447056,0.029719527197410844,0.24408582079499597
